CTUID,DGUID,CTNAME,LANDAREA,PRUID,CMA_Name,CT_Name,Total_Commuters,Car_Drivers,Median_Income,Pct_Car_Commute,Distance_to_Transit_m,Dist_KM,local_I,local_p,lisa_quad,local_p_fdr,lisa_sig_fdr,lisa_cluster,sig_label,centroid_x,centroid_y
5350424.05,2021S05075350424.05,0424.05,2.268,35,Toronto,424.05,2330.0,1810.0,98000.0,77.6824034334764,581.2945834344567,0.5812945834344567,0.398734665092845,0.01,1,0.03030060120240481,True,High-High,FDR-significant,625526.4974289497,4862122.4421350295
5350441.03,2021S05075350441.03,0441.03,3.0496,35,Toronto,441.03,2170.0,1755.0,122000.0,80.87557603686636,2414.743486774361,2.414743486774361,0.5833605311974153,0.009,1,0.02811570247933884,True,High-High,FDR-significant,621722.0804742771,4871376.655958361
5350441.04,2021S05075350441.04,0441.04,4.5793,35,Toronto,441.04,1825.0,1595.0,153000.0,87.3972602739726,3594.687592335604,3.594687592335604,0.9630897695294555,0.005,1,0.01826086956521739,True,High-High,FDR-significant,622375.2743888404,4869592.918538042
5350450.03,2021S05075350450.03,0450.03,5.0954,35,Toronto,450.03,2485.0,1975.0,109000.0,79.47686116700201,1670.4908611933708,1.6704908611933709,0.5227363181419783,0.003,1,0.01249586776859504,True,High-High,FDR-significant,625408.5464262881,4879039.9630840365
5350473.01,2021S05075350473.01,0473.01,3.8,35,Toronto,473.01,2615.0,2270.0,116000.0,86.80688336520076,9505.267048150321,9.505267048150321,1.201972022785054,0.001,1,0.006222222222222222,True,High-High,FDR-significant,623042.1567976578,4899777.110055395
5350473.02,2021S05075350473.02,0473.02,3.1878,35,Toronto,473.02,2690.0,2275.0,94000.0,84.5724907063197,10937.754438229435,10.937754438229435,1.0393890737428995,0.001,1,0.006222222222222222,True,High-High,FDR-significant,623069.7697800985,4897468.805223509
5350473.03,2021S05075350473.03,0473.03,2.088,35,Toronto,473.03,1400.0,1195.0,93000.0,85.35714285714285,8490.619658122741,8.49061965812274,1.1013700284078534,0.001,1,0.006222222222222222,True,High-High,FDR-significant,620666.7373269795,4898532.478178448
5350820.03,2021S05075350820.03,0820.03,1.1562,35,Toronto,820.03,1205.0,945.0,141000.0,78.42323651452283,1743.0857024357838,1.7430857024357838,0.39273809557713835,0.018,1,0.04551170568561872,True,High-High,FDR-significant,656464.9850468322,4858356.076867213
5350481.04,2021S05075350481.04,0481.04,1.8826,35,Toronto,481.04,2355.0,2020.0,128000.0,85.77494692144374,2527.9496359417394,2.5279496359417393,1.048796198263862,0.003,1,0.01249586776859504,True,High-High,FDR-significant,613019.834108877,4885725.246701801
5350481.05,2021S05075350481.05,0481.05,1.1177,35,Toronto,481.05,1665.0,1475.0,125000.0,88.58858858858859,1479.28292713468,1.47928292713468,1.0594828357350772,0.011,1,0.03261176470588235,True,High-High,FDR-significant,614080.1111955823,4886130.517275966
5350480.03,2021S05075350480.03,0480.03,0.743,35,Toronto,480.03,1055.0,940.0,116000.0,89.0995260663507,3733.37001509146,3.73337001509146,1.1630855008375192,0.007,1,0.023109170305676857,True,High-High,FDR-significant,612291.695741384,4884064.402456901
5350480.04,2021S05075350480.04,0480.04,0.722,35,Toronto,480.04,560.0,425.0,84000.0,75.89285714285714,2342.9891962150614,2.3429891962150613,0.4296878007813717,0.001,1,0.006222222222222222,True,High-High,FDR-significant,613426.7755644519,4884893.320634485
5350480.05,2021S05075350480.05,0480.05,1.3624,35,Toronto,480.05,2365.0,2055.0,131000.0,86.89217758985201,2976.0546229676565,2.9760546229676565,1.0731652444397417,0.005,1,0.01826086956521739,True,High-High,FDR-significant,613203.1540620467,4884061.027249696
5350480.06,2021S05075350480.06,0480.06,0.7274,35,Toronto,480.06,885.0,760.0,130000.0,85.87570621468926,1946.4503930720957,1.9464503930720958,0.9183046575917096,0.011,1,0.03261176470588235,True,High-High,FDR-significant,614198.7568588193,4884492.774713668
5350528.50,2021S05075350528.50,0528.50,0.5467,35,Toronto,528.5,1545.0,1040.0,105000.0,67.31391585760518,2166.0857600482836,2.1660857600482837,0.0030009847302041167,0.448,3,0.4589268292682927,False,Not Significant,Not significant,601314.3206091091,4833338.369143511
5350528.51,2021S05075350528.51,0528.51,0.5664,35,Toronto,528.51,1825.0,1135.0,99000.0,62.19178082191781,2028.0397950608406,2.0280397950608404,-0.1593940752076456,0.207,2,0.2501870503597122,False,Not Significant,Not significant,601778.8548939149,4833104.292478408
5350528.52,2021S05075350528.52,0528.52,3.3512,35,Toronto,528.52,2290.0,1765.0,132000.0,77.07423580786026,3607.337649857194,3.6073376498571936,0.1510063711722635,0.166,1,0.21252497883149876,False,Not Significant,Not significant,600596.3072787508,4832025.760419609
5350528.53,2021S05075350528.53,0528.53,5.2119,35,Toronto,528.53,780.0,670.0,164000.0,85.8974358974359,2869.8772644057563,2.869877264405756,0.8026730852889996,0.028,1,0.061356521739130435,False,Not Significant,Not significant,598863.223348595,4830211.326843963
5350576.73,2021S05075350576.73,0576.73,21.8688,35,Toronto,576.73,1050.0,960.0,166000.0,91.42857142857143,10382.32824087044,10.38232824087044,1.4098458751823137,0.001,1,0.006222222222222222,True,High-High,FDR-significant,604262.6345389258,4851425.6712044645
5350576.74,2021S05075350576.74,0576.74,3.3499,35,Toronto,576.74,2855.0,2530.0,148000.0,88.61646234676007,12074.474336104679,12.074474336104679,1.4514510339952842,0.001,1,0.006222222222222222,True,High-High,FDR-significant,601934.5431485276,4851116.917276495
5350576.75,2021S05075350576.75,0576.75,1.7132,35,Toronto,576.75,2220.0,1910.0,151000.0,86.03603603603604,11037.532756169041,11.03753275616904,1.1531220673121545,0.001,1,0.006222222222222222,True,High-High,FDR-significant,600657.0340094315,4849509.01613741
5350576.76,2021S05075350576.76,0576.76,0.8581,35,Toronto,576.76,1920.0,1610.0,135000.0,83.85416666666666,5794.890996002555,5.794890996002555,0.8014043714884739,0.005,1,0.01826086956521739,True,High-High,FDR-significant,594866.9778493496,4842260.58661104
5350576.77,2021S05075350576.77,0576.77,0.8639,35,Toronto,576.77,1730.0,1465.0,136000.0,84.6820809248555,5252.647024229286,5.252647024229287,0.7995832445537071,0.006,1,0.020712328767123287,True,High-High,FDR-significant,594462.4798230168,4841698.278016252
5350576.78,2021S05075350576.78,0576.78,19.4041,35,Toronto,576.78,2005.0,1615.0,126000.0,80.54862842892769,5315.751230558279,5.315751230558279,0.20439790684533948,0.125,1,0.17339449541284402,False,Not Significant,Not significant,607002.8547221738,4844646.260207069
5350576.79,2021S05075350576.79,0576.79,9.67,35,Toronto,576.79,1100.0,860.0,117000.0,78.18181818181819,3846.663876222183,3.8466638762221828,0.20143254148363135,0.109,1,0.1568106565176023,False,Not Significant,Not significant,604900.2609967644,4843371.881987549
5350576.80,2021S05075350576.80,0576.80,0.5032,35,Toronto,576.8,1320.0,995.0,122000.0,75.37878787878788,1956.9933905013436,1.9569933905013437,0.19289514465714597,0.063,1,0.10763389830508474,False,Not Significant,Not significant,594809.1547338016,4838419.5778729
5350576.81,2021S05075350576.81,0576.81,0.688,35,Toronto,576.81,1725.0,1365.0,128000.0,79.13043478260869,1495.3818924191642,1.4953818924191642,0.28356826724704853,0.079,1,0.12390871369294607,False,Not Significant,Not significant,594430.2728940945,4837877.3687918065
5350576.82,2021S05075350576.82,0576.82,0.791,35,Toronto,576.82,2015.0,1685.0,140000.0,83.62282878411911,8319.371189746444,8.319371189746443,0.86398366701777,0.002,1,0.009362229102167182,True,High-High,FDR-significant,604379.631321916,4847814.856547299
5350576.83,2021S05075350576.83,0576.83,0.4027,35,Toronto,576.83,930.0,740.0,143000.0,79.56989247311827,8059.230404081369,8.059230404081369,0.6045174641236055,0.007,1,0.023109170305676857,True,High-High,FDR-significant,605088.0101163472,4847615.287833762
5350576.84,2021S05075350576.84,0576.84,1.6898,35,Toronto,576.84,1950.0,1600.0,118000.0,82.05128205128204,8604.000482609814,8.604000482609814,0.543740820276574,0.038,1,0.076,False,Not Significant,Not significant,598061.555901559,4846311.388236052
5350576.85,2021S05075350576.85,0576.85,1.0913,35,Toronto,576.85,2655.0,2220.0,120000.0,83.61581920903954,7777.424548628572,7.777424548628572,0.4198632352254923,0.121,1,0.16893074792243767,False,Not Significant,Not significant,599231.6681926046,4845618.660336954
5350576.86,2021S05075350576.86,0576.86,0.8595,35,Toronto,576.86,1725.0,1310.0,132000.0,75.94202898550725,7000.482139205366,7.000482139205366,0.30499845556563815,0.025,1,0.0569277108433735,False,Not Significant,Not significant,606985.3863201541,4847447.491026555
5350576.87,2021S05075350576.87,0576.87,0.9617,35,Toronto,576.87,1435.0,1225.0,146000.0,85.36585365853658,7419.197452985315,7.419197452985315,0.6529629072500265,0.044,1,0.08453367217280813,False,Not Significant,Not significant,606351.7652816628,4847252.0102275
5350576.88,2021S05075350576.88,0576.88,0.5731,35,Toronto,576.88,1475.0,1250.0,128000.0,84.7457627118644,9500.387959459667,9.500387959459667,0.6421976432425064,0.063,1,0.10763389830508474,False,Not Significant,Not significant,600262.8340200495,4847526.641073077
5350576.89,2021S05075350576.89,0576.89,0.6692,35,Toronto,576.89,1455.0,1185.0,127000.0,81.44329896907216,8709.68287032261,8.70968287032261,0.5307979379918472,0.029,1,0.0625506419400856,False,Not Significant,Not significant,600907.4569703016,4846998.394931968
5350576.90,2021S05075350576.90,0576.90,1.3665,35,Toronto,576.9,1285.0,950.0,114000.0,73.92996108949417,3366.8438986654537,3.366843898665454,0.08520339348472379,0.186,1,0.23089655172413792,False,Not Significant,Not significant,599679.1980055218,4833263.2606512215
5350576.91,2021S05075350576.91,0576.91,21.1571,35,Toronto,576.91,4035.0,3310.0,140000.0,82.03221809169764,4281.2547309363235,4.281254730936324,0.5314008385302941,0.013,1,0.036265682656826566,True,High-High,FDR-significant,596191.7828672185,4832376.6219059825
5350576.92,2021S05075350576.92,0576.92,3.5977,35,Toronto,576.92,1615.0,1235.0,93000.0,76.47058823529412,7145.920763022878,7.145920763022878,0.31462945674787934,0.015,1,0.03951219512195121,True,High-High,FDR-significant,597720.8945854696,4844737.810576721
5350576.93,2021S05075350576.93,0576.93,2.2369,35,Toronto,576.93,3115.0,2310.0,114000.0,74.15730337078652,5393.947548230666,5.393947548230666,0.18969942361051095,0.018,1,0.04551170568561872,True,High-High,FDR-significant,599250.1298585336,4843232.013602743
5350576.94,2021S05075350576.94,0576.94,0.9775,35,Toronto,576.94,1630.0,1320.0,124000.0,80.98159509202453,7787.036344768025,7.787036344768024,0.7471045511300145,0.002,1,0.009362229102167182,True,High-High,FDR-significant,606707.225201016,4850507.921132557
5350576.95,2021S05075350576.95,0576.95,0.8017,35,Toronto,576.95,1630.0,1360.0,137000.0,83.43558282208589,8330.049977720675,8.330049977720675,0.8190376277309398,0.003,1,0.01249586776859504,True,High-High,FDR-significant,606017.8042295659,4849730.943025003
5350576.96,2021S05075350576.96,0576.96,1.0352,35,Toronto,576.96,2300.0,1865.0,125000.0,81.08695652173913,7082.047437481688,7.0820474374816875,0.6345416523954988,0.005,1,0.01826086956521739,True,High-High,FDR-significant,607246.1759210598,4849489.553385136
5350576.97,2021S05075350576.97,0576.97,0.9819,35,Toronto,576.97,1600.0,1375.0,131000.0,85.9375,7616.1644598779485,7.6161644598779485,0.694475664941473,0.042,1,0.08215265200517465,False,Not Significant,Not significant,606674.2924328469,4848970.83456184
5350576.98,2021S05075350576.98,0576.98,6.7866,35,Toronto,576.98,9780.0,7865.0,119000.0,80.41922290388548,3441.478410816167,3.441478410816167,0.4904261183532767,0.01,1,0.03030060120240481,True,High-High,FDR-significant,592987.3427226832,4839310.559655988
5350576.99,2021S05075350576.99,0576.99,14.043,35,Toronto,576.99,1725.0,1390.0,120000.0,80.57971014492755,2694.637837157147,2.694637837157147,0.5309214865180378,0.007,1,0.023109170305676857,True,High-High,FDR-significant,592262.1313515315,4836049.484615138
5350577.00,2021S05075350577.00,0577.00,1.9973,35,Toronto,577.0,3250.0,2450.0,130000.0,75.38461538461539,868.3774625241666,0.8683774625241666,0.23876564224195096,0.028,1,0.061356521739130435,False,Not Significant,Not significant,595230.7880716478,4835653.454456865
5350577.01,2021S05075350577.01,0577.01,0.6031,35,Toronto,577.01,1165.0,890.0,131000.0,76.39484978540773,1010.085435937301,1.010085435937301,0.24925711633602216,0.07,1,0.11417475728155341,False,Not Significant,Not significant,595923.0979307034,4836314.821498308
5350577.02,2021S05075350577.02,0577.02,1.4814,35,Toronto,577.02,1840.0,1435.0,127000.0,77.98913043478261,2282.7745754380358,2.2827745754380357,0.3190978574279518,0.025,1,0.0569277108433735,False,Not Significant,Not significant,597181.3423054073,4836123.617439797
5350577.03,2021S05075350577.03,0577.03,1.4003,35,Toronto,577.03,2135.0,1665.0,139000.0,77.98594847775175,2303.2595653766216,2.3032595653766217,0.3385906034778158,0.028,1,0.061356521739130435,False,Not Significant,Not significant,596974.0537658334,4835415.327616369
5350577.04,2021S05075350577.04,0577.04,2.3162,35,Toronto,577.04,2110.0,1790.0,172000.0,84.83412322274881,2414.532412361862,2.414532412361862,0.5328011790977735,0.103,1,0.15076089060987413,False,Not Significant,Not significant,596357.542454468,4834522.778520494
5350577.05,2021S05075350577.05,0577.05,1.1213,35,Toronto,577.05,1820.0,1450.0,134000.0,79.67032967032966,3311.9684338790084,3.3119684338790085,0.31975569196483833,0.069,1,0.11352339499455931,False,Not Significant,Not significant,598678.9775774762,4834678.664914048
5350577.06,2021S05075350577.06,0577.06,1.5651,35,Toronto,577.06,1975.0,1550.0,158000.0,78.48101265822784,3967.7787706295594,3.9677787706295593,0.3633760310841691,0.05,1,0.09208282582216809,False,Not Significant,Not significant,598409.0412576639,4834075.88316342
5350485.04,2021S05075350485.04,0485.04,1.4266,35,Toronto,485.04,1615.0,1335.0,99000.0,82.6625386996904,25755.07463932711,25.755074639327113,0.8595643796812293,0.024,1,0.055317073170731715,False,Not Significant,Not significant,590130.5827994563,4890097.487229259
5350485.05,2021S05075350485.05,0485.05,1.482,35,Toronto,485.05,1935.0,1700.0,119000.0,87.85529715762273,24800.89264807845,24.80089264807845,1.0048902186692084,0.075,1,0.11949420442571126,False,Not Significant,Not significant,591162.8382827318,4890458.114931939
5350586.03,2021S05075350586.03,0586.03,79.3192,35,Toronto,586.03,1740.0,1550.0,121000.0,89.08045977011494,13836.465614763614,13.836465614763615,1.2000800893132928,0.001,1,0.006222222222222222,True,High-High,FDR-significant,593437.8163499067,4850225.35829708
5350586.04,2021S05075350586.04,0586.04,1.1748,35,Toronto,586.04,2205.0,1950.0,134000.0,88.43537414965986,9135.358788982478,9.135358788982478,1.4459071881423353,0.004,1,0.01566839378238342,True,High-High,FDR-significant,594516.3907424293,4845592.22343337
5350586.05,2021S05075350586.05,0586.05,3.6967,35,Toronto,586.05,3310.0,2915.0,138000.0,88.06646525679758,8347.061858662171,8.34706185866217,1.2488768528860428,0.001,1,0.006222222222222222,True,High-High,FDR-significant,593880.7263120469,4844747.538676416
5350516.50,2021S05075350516.50,0516.50,0.7838,35,Toronto,516.5,1110.0,835.0,131000.0,75.22522522522522,3444.604281612538,3.444604281612538,0.2147364988799342,0.037,1,0.07429482071713146,False,Not Significant,Not significant,601084.1477868513,4823588.862930016
5350516.51,2021S05075350516.51,0516.51,0.941,35,Toronto,516.51,1405.0,1150.0,130000.0,81.85053380782918,3602.8787813335166,3.6028787813335166,0.4758811555384871,0.07,1,0.11417475728155341,False,Not Significant,Not significant,600601.8193468505,4822898.225163538
5350520.11,2021S05075350520.11,0520.11,0.3999,35,Toronto,520.11,1480.0,1010.0,82000.0,68.24324324324324,697.9766016878518,0.6979766016878518,-0.004507229491341502,0.482,2,0.48585599999999995,False,Not Significant,Not significant,609977.5992783379,4826902.250676563
5350520.12,2021S05075350520.12,0520.12,0.0798,35,Toronto,520.12,1005.0,605.0,76500.0,60.19900497512438,977.9945525871783,0.9779945525871783,-0.06426185780804884,0.444,2,0.45699659632403,False,Not Significant,Not significant,609598.5315392495,4826812.142206765
5350528.54,2021S05075350528.54,0528.54,1.4024,35,Toronto,528.54,885.0,720.0,140000.0,81.35593220338984,839.3482088662169,0.8393482088662169,0.13519922042335952,0.382,1,0.4105074626865672,False,Not Significant,Not significant,603531.2926096267,4833184.539615741
5350528.55,2021S05075350528.55,0528.55,0.8955,35,Toronto,528.55,1750.0,1370.0,128000.0,78.28571428571428,1774.523974795614,1.774523974795614,0.22229846416841487,0.156,1,0.2031627906976744,False,Not Significant,Not significant,602749.4503603596,4832609.4030015245
5350516.52,2021S05075350516.52,0516.52,0.6677,35,Toronto,516.52,1450.0,1135.0,134000.0,78.27586206896552,2554.9740084821615,2.5549740084821613,0.3131022923759452,0.073,1,0.11742127659574467,False,Not Significant,Not significant,601761.4575545026,4822976.325913524
5350516.53,2021S05075350516.53,0516.53,0.5562,35,Toronto,516.53,660.0,520.0,178000.0,78.78787878787878,1896.2160947706452,1.8962160947706452,0.36054044312821637,0.071,1,0.11530827067669172,False,Not Significant,Not significant,602244.382936344,4822430.5846219575
5350527.10,2021S05075350527.10,0527.10,1.494,35,Toronto,527.1,1165.0,810.0,67500.0,69.52789699570815,182.4377898260424,0.18243778982604242,0.0008358095384629632,0.441,1,0.4551481228668942,False,Not Significant,Not significant,609357.1367572906,4827607.384749919
5350527.11,2021S05075350527.11,0527.11,0.9672,35,Toronto,527.11,3025.0,2145.0,73500.0,70.9090909090909,1046.8926017172978,1.0468926017172977,0.0144870304214592,0.375,1,0.40499999999999997,False,Not Significant,Not significant,608714.4900373428,4826781.774963443
5350527.12,2021S05075350527.12,0527.12,1.1352,35,Toronto,527.12,1380.0,1045.0,94000.0,75.72463768115942,665.2665727606354,0.6652665727606354,0.04149683020409992,0.418,1,0.43920500347463515,False,Not Significant,Not significant,610075.6432052229,4828569.769599917
